i_ajuntament,1,2,2334,True,True,True
i_ajuntament,1,3,1724,True,True,True
i_ajuntament,1,4,777,False,True,True
i_ajuntament,1,5,1017,True,True,True
i_ajuntament,1,6,972,False,True,True
i_autannes,1,2,2386,True,True,True
i_autannes,1,3,2013,True,True,True
i_autannes,1,4,923,False,True,True
i_autannes,1,5,1110,True,True,True
i_autannes,1,6,2110,True,True,True
i_bologna,1,2,1716,True,True,True
i_bologna,1,3,1659,True,True,True
i_bologna,1,4,1615,True,True,True
i_bologna,1,5,1424,True,True,True
i_bologna,1,6,1364,False,True,True
i_books,1,2,2213,True,True,True
i_books,1,3,2240,True,True,True
i_books,1,4,2341,True,True,True
i_books,1,5,2478,True,True,True
i_books,1,6,2244,True,True,True
i_boutique,1,2,2655,True,True,True
i_boutique,1,3,2228,True,True,True
i_boutique,1,4,1929,True,True,True
i_boutique,1,5,1410,True,True,True
i_boutique,1,6,1335,True,True,True
i_bridger,1,2,1858,True,True,True
i_bridger,1,3,1555,False,True,True
i_bridger,1,4,1806,True,True,True
i_bridger,1,5,1488,True,True,True
i_bridger,1,6,562,False,True,True
i_brooklyn,1,2,1701,True,True,True
i_brooklyn,1,3,1798,False,True,True
i_brooklyn,1,4,1436,True,True,True
i_brooklyn,1,5,1517,False,True,True
i_brooklyn,1,6,1462,False,True,True
i_castle,1,2,1539,True,True,True
i_castle,1,3,2137,True,True,True
i_castle,1,4,1595,True,True,True
i_castle,1,5,1168,False,False,True
i_castle,1,6,1451,True,True,True
i_chestnuts,1,2,2624,True,True,True
i_chestnuts,1,3,2620,True,True,True
i_chestnuts,1,4,2520,True,True,True
i_chestnuts,1,5,2256,True,True,True
i_chestnuts,1,6,1662,True,True,True
i_contruction,1,2,1824,True,True,True
i_contruction,1,3,1818,True,True,True
i_contruction,1,4,1370,True,True,True
i_contruction,1,5,735,False,True,True
i_contruction,1,6,539,False,False,True
i_crownday,1,2,1326,True,True,True
i_crownday,1,3,1533,False,True,True
i_crownday,1,4,1960,True,True,True
i_crownday,1,5,1997,True,True,True
i_crownday,1,6,1229,True,True,True
i_crownnight,1,2,1716,True,True,True
i_crownnight,1,3,1747,True,True,True
i_crownnight,1,4,1646,True,True,True
i_crownnight,1,5,1263,False,False,False
i_crownnight,1,6,17,False,False,False
i_dc,1,2,930,True,True,True
i_dc,1,3,834,True,True,True
i_dc,1,4,670,False,True,True
i_dc,1,5,743,True,True,True
i_dc,1,6,706,True,True,True
i_dome,1,2,2611,True,True,True
i_dome,1,3,973,False,True,True
i_dome,1,4,1104,True,True,True
i_dome,1,5,1150,True,True,True
i_dome,1,6,1506,False,False,True
i_duda,1,2,3178,True,True,True
i_duda,1,3,3223,True,True,True
i_duda,1,4,3078,True,True,True
i_duda,1,5,2888,True,True,True
i_duda,1,6,2382,True,True,True
i_fenis,1,2,2894,True,True,True
i_fenis,1,3,1603,True,True,True
i_fenis,1,4,751,False,True,True
i_fenis,1,5,561,True,True,True
i_fenis,1,6,702,False,False,True
i_fog,1,2,2557,True,True,True
i_fog,1,3,2049,True,True,True
i_fog,1,4,1828,True,True,True
i_fog,1,5,1060,True,True,True
i_fog,1,6,1039,True,True,True
i_fruits,1,2,2667,True,True,True
i_fruits,1,3,2421,True,True,True
i_fruits,1,4,2225,True,True,True
i_fruits,1,5,2445,True,True,True
i_fruits,1,6,2532,True,True,True
i_gonnenberg,1,2,2983,True,True,True
i_gonnenberg,1,3,2830,True,True,True
i_gonnenberg,1,4,2733,True,True,True
i_gonnenberg,1,5,2864,True,True,True
i_gonnenberg,1,6,2536,True,True,True
i_greenhouse,1,2,2508,True,True,True
i_greenhouse,1,3,2522,True,True,True
i_greenhouse,1,4,2154,True,True,True
i_greenhouse,1,5,2261,True,True,True
i_greenhouse,1,6,1934,True,True,True
i_greentea,1,2,2233,True,True,True
i_greentea,1,3,2755,True,True,True
i_greentea,1,4,2909,True,True,True
i_greentea,1,5,2981,True,True,True
i_greentea,1,6,2783,True,True,True
i_indiana,1,2,1581,True,True,True
i_indiana,1,3,1312,True,True,True
i_indiana,1,4,1358,True,True,True
i_indiana,1,5,1158,True,True,True
i_indiana,1,6,1156,True,True,True
i_kions,1,2,1885,True,True,True
i_kions,1,3,1397,True,True,True
i_kions,1,4,1270,True,True,True
i_kions,1,5,1212,False,True,True
i_kions,1,6,1261,True,True,True
i_ktirio,1,2,3128,True,True,True
i_ktirio,1,3,2293,True,True,True
i_ktirio,1,4,1462,True,True,True
i_ktirio,1,5,1741,True,True,True
i_ktirio,1,6,1388,True,True,True
i_kurhaus,1,2,2432,True,True,True
i_kurhaus,1,3,2046,True,True,True
i_kurhaus,1,4,1830,True,True,True
i_kurhaus,1,5,1561,True,True,True
i_kurhaus,1,6,1465,True,True,True
i_leuven,1,2,2365,True,True,True
i_leuven,1,3,2570,True,True,True
i_leuven,1,4,1983,True,True,True
i_leuven,1,5,2105,True,True,True
i_leuven,1,6,1601,False,False,False
i_lionday,1,2,1059,True,True,True
i_lionday,1,3,1367,False,True,True
i_lionday,1,4,528,True,True,True
i_lionday,1,5,793,False,False,True
i_lionday,1,6,1341,True,True,True
i_lionnight,1,2,2141,True,True,True
i_lionnight,1,3,1196,True,True,True
i_lionnight,1,4,2459,True,True,True
i_lionnight,1,5,2153,True,True,True
i_lionnight,1,6,2351,True,True,True
i_londonbridge,1,2,2204,False,True,True
i_londonbridge,1,3,1790,False,True,True
i_londonbridge,1,4,1372,False,True,True
i_londonbridge,1,5,835,False,False,True
i_londonbridge,1,6,1596,True,True,True
i_melon,1,2,2812,True,True,True
i_melon,1,3,2049,True,True,True
i_melon,1,4,1000,True,True,True
i_melon,1,5,1842,True,True,True
i_melon,1,6,1692,False,True,True
i_miniature,1,2,3176,True,True,True
i_miniature,1,3,2660,True,True,True
i_miniature,1,4,1439,True,True,True
i_miniature,1,5,963,True,True,True
i_miniature,1,6,2488,True,True,True
i_nescafe,1,2,2105,True,True,True
i_nescafe,1,3,2475,True,True,True
i_nescafe,1,4,2278,True,True,True
i_nescafe,1,5,1982,True,True,True
i_nescafe,1,6,2072,True,True,True
i_nijmegen,1,2,1701,True,True,True
i_nijmegen,1,3,1914,True,True,True
i_nijmegen,1,4,1177,True,True,True
i_nijmegen,1,5,1612,True,True,True
i_nijmegen,1,6,1801,True,True,True
i_nuts,1,2,1708,True,True,True
i_nuts,1,3,833,True,True,True
i_nuts,1,4,425,True,True,True
i_nuts,1,5,244,True,True,True
i_nuts,1,6,155,False,True,True
i_objects,1,2,1906,True,True,True
i_objects,1,3,1684,True,True,True
i_objects,1,4,1335,True,True,True
i_objects,1,5,1277,True,True,True
i_objects,1,6,2479,True,True,True
i_parking,1,2,2677,True,True,True
i_parking,1,3,2301,True,True,True
i_parking,1,4,1521,True,True,True
i_parking,1,5,1257,True,True,True
i_parking,1,6,1644,True,True,True
i_partyfood,1,2,3083,True,True,True
i_partyfood,1,3,2968,True,True,True
i_partyfood,1,4,2388,True,True,True
i_partyfood,1,5,2530,True,True,True
i_partyfood,1,6,1794,True,True,True
i_pencils,1,2,1197,True,True,True
i_pencils,1,3,571,False,False,False
i_pencils,1,4,1148,False,False,False
i_pencils,1,5,758,False,True,True
i_pencils,1,6,792,False,True,True
i_pinard,1,2,2047,True,True,True
i_pinard,1,3,1362,True,True,True
i_pinard,1,4,1730,False,True,True
i_pinard,1,5,1884,True,True,True
i_pinard,1,6,2091,True,True,True
i_pool,1,2,816,False,True,True
i_pool,1,3,380,True,True,True
i_pool,1,4,367,True,True,True
i_pool,1,5,538,True,True,True
i_pool,1,6,536,True,True,True
i_porta,1,2,1792,True,True,True
i_porta,1,3,2108,True,True,True
i_porta,1,4,1412,False,True,True
i_porta,1,5,1016,True,True,True
i_porta,1,6,764,True,True,True
i_resort,1,2,2215,True,True,True
i_resort,1,3,2786,True,True,True
i_resort,1,4,2293,True,True,True
i_resort,1,5,2035,True,True,True
i_resort,1,6,2043,True,True,True
i_salon,1,2,3122,True,True,True
i_salon,1,3,2610,True,True,True
i_salon,1,4,1992,True,True,True
i_salon,1,5,2740,True,True,True
i_salon,1,6,2358,True,True,True
i_santuario,1,2,2065,True,True,True
i_santuario,1,3,1964,True,True,True
i_santuario,1,4,1859,True,True,True
i_santuario,1,5,1878,True,True,True
i_santuario,1,6,1839,True,True,True
i_school,1,2,2349,True,True,True
i_school,1,3,2083,True,True,True
i_school,1,4,1645,True,True,True
i_school,1,5,2027,True,True,True
i_school,1,6,1285,True,True,True
i_ski,1,2,3093,True,True,True
i_ski,1,3,2862,True,True,True
i_ski,1,4,2601,True,True,True
i_ski,1,5,2441,True,True,True
i_ski,1,6,2159,True,True,True
i_smurf,1,2,2455,True,True,True
i_smurf,1,3,2400,True,True,True
i_smurf,1,4,2281,True,True,True
i_smurf,1,5,2249,True,True,True
i_smurf,1,6,1677,True,True,True
i_steps,1,2,2780,True,True,True
i_steps,1,3,2261,True,True,True
i_steps,1,4,2575,True,True,True
i_steps,1,5,1909,True,True,True
i_steps,1,6,2278,True,True,True
i_table,1,2,1906,True,True,True
i_table,1,3,1684,True,True,True
i_table,1,4,1335,True,True,True
i_table,1,5,1277,True,True,True
i_table,1,6,2479,True,True,True
i_tools,1,2,623,False,False,False
i_tools,1,3,1547,True,True,True
i_tools,1,4,663,False,False,False
i_tools,1,5,1224,False,True,True
i_tools,1,6,591,False,False,False
i_toy,1,2,2862,True,True,True
i_toy,1,3,2362,True,True,True
i_toy,1,4,2031,True,True,True
i_toy,1,5,1134,True,True,True
i_toy,1,6,471,False,True,True
i_troulos,1,2,1653,True,True,True
i_troulos,1,3,841,False,False,True
i_troulos,1,4,2014,True,True,True
i_troulos,1,5,1609,True,True,True
i_troulos,1,6,1122,False,True,True
i_veggies,1,2,3165,True,True,True
i_veggies,1,3,2295,True,True,True
i_veggies,1,4,2322,True,True,True
i_veggies,1,5,1586,True,True,True
i_veggies,1,6,1406,True,True,True
i_village,1,2,1811,False,True,True
i_village,1,3,2108,True,True,True
i_village,1,4,2083,True,True,True
i_village,1,5,2940,True,True,True
i_village,1,6,1645,True,True,True
i_whitebuilding,1,2,2721,True,True,True
i_whitebuilding,1,3,2544,True,True,True
i_whitebuilding,1,4,1805,True,True,True
i_whitebuilding,1,5,2311,True,True,True
i_whitebuilding,1,6,2287,True,True,True
i_yellowtent,1,2,3078,True,True,True
i_yellowtent,1,3,2731,True,True,True
i_yellowtent,1,4,1815,True,True,True
i_yellowtent,1,5,2268,True,True,True
i_yellowtent,1,6,1856,True,True,True
i_zion,1,2,1926,True,True,True
i_zion,1,3,1507,True,True,True
i_zion,1,4,880,True,True,True
i_zion,1,5,422,False,False,False
i_zion,1,6,485,True,True,True
v_abstract,1,2,1673,False,False,True
v_abstract,1,3,1539,False,True,True
v_abstract,1,4,826,False,False,False
v_abstract,1,5,1092,False,False,False
v_abstract,1,6,888,False,False,False
v_adam,1,2,2137,False,False,True
v_adam,1,3,1367,False,True,True
v_adam,1,4,905,False,False,False
v_adam,1,5,1287,False,False,False
v_adam,1,6,1410,False,False,True
v_apprentices,1,2,2210,True,True,True
v_apprentices,1,3,2168,False,True,True
v_apprentices,1,4,1956,False,True,True
v_apprentices,1,5,1488,False,True,True
v_apprentices,1,6,1262,False,False,True
v_artisans,1,2,479,False,False,False
v_artisans,1,3,680,False,False,False
v_artisans,1,4,1008,False,False,False
v_artisans,1,5,414,False,False,False
v_artisans,1,6,447,False,False,False
v_astronautis,1,2,1396,False,False,False
v_astronautis,1,3,695,False,False,False
v_astronautis,1,4,1302,False,False,False
v_astronautis,1,5,1019,False,False,False
v_astronautis,1,6,1227,False,False,False
v_azzola,1,2,1491,False,True,True
v_azzola,1,3,1246,False,True,True
v_azzola,1,4,1377,False,True,True
v_azzola,1,5,773,False,True,True
v_azzola,1,6,503,False,False,True
v_bark,1,2,1220,False,False,False
v_bark,1,3,12,False,False,False
v_bark,1,4,13,False,False,False
v_bark,1,5,11,False,False,False
v_bark,1,6,11,False,False,False
v_bees,1,2,1901,False,True,True
v_bees,1,3,2070,True,True,True
v_bees,1,4,1990,True,True,True
v_bees,1,5,1370,False,False,True
v_bees,1,6,1715,True,True,True
v_beyus,1,2,816,False,False,False
v_beyus,1,3,557,False,False,False
v_beyus,1,4,1369,False,True,True
v_beyus,1,5,489,False,False,False
v_beyus,1,6,1072,False,False,False
v_bip,1,2,1564,False,True,True
v_bip,1,3,1252,False,False,True
v_bip,1,4,1382,True,True,True
v_bip,1,5,207,False,False,False
v_bip,1,6,32,False,False,False
v_bird,1,2,655,False,False,False
v_bird,1,3,785,False,False,True
v_bird,1,4,782,False,False,False
v_bird,1,5,1079,False,False,False
v_bird,1,6,422,False,False,False
v_birdwoman,1,2,12,False,False,False
v_birdwoman,1,3,95,False,False,False
v_birdwoman,1,4,169,False,False,False
v_birdwoman,1,5,941,False,False,False
v_birdwoman,1,6,270,False,False,False
v_blueprint,1,2,1493,True,True,True
v_blueprint,1,3,1014,True,True,True
v_blueprint,1,4,1512,False,True,True
v_blueprint,1,5,1029,True,True,True
v_blueprint,1,6,726,False,False,False
v_boat,1,2,1961,True,True,True
v_boat,1,3,1104,False,False,True
v_boat,1,4,10,False,False,False
v_boat,1,5,13,False,False,False
v_boat,1,6,155,False,False,False
v_bricks,1,2,1623,False,False,False
v_bricks,1,3,1539,False,False,False
v_bricks,1,4,977,False,False,False
v_bricks,1,5,755,False,False,False
v_bricks,1,6,313,False,False,False
v_busstop,1,2,1008,False,False,False
v_busstop,1,3,858,False,False,False
v_busstop,1,4,1098,False,False,True
v_busstop,1,5,1005,False,True,True
v_busstop,1,6,1204,False,True,True
v_calder,1,2,1553,False,False,False
v_calder,1,3,1899,False,False,False
v_calder,1,4,748,False,False,False
v_calder,1,5,667,False,False,True
v_calder,1,6,276,False,False,False
v_cartooncity,1,2,1787,False,False,False
v_cartooncity,1,3,1005,False,False,False
v_cartooncity,1,4,1531,False,False,False
v_cartooncity,1,5,715,False,False,False
v_cartooncity,1,6,825,False,False,False
v_charing,1,2,941,False,False,False
v_charing,1,3,500,False,False,False
v_charing,1,4,1046,False,False,False
v_charing,1,5,1071,False,False,False
v_charing,1,6,869,False,False,False
v_churchill,1,2,1503,False,True,True
v_churchill,1,3,1266,False,True,True
v_churchill,1,4,1053,False,False,False
v_churchill,1,5,2173,True,True,True
v_churchill,1,6,919,True,True,True
v_circus,1,2,1808,True,True,True
v_circus,1,3,1245,False,False,False
v_circus,1,4,880,False,False,False
v_circus,1,5,1672,True,True,True
v_circus,1,6,1204,False,True,True
v_coffeehouse,1,2,1290,True,True,True
v_coffeehouse,1,3,1214,False,False,True
v_coffeehouse,1,4,1091,False,False,True
v_coffeehouse,1,5,1088,True,True,True
v_coffeehouse,1,6,782,False,False,True
v_colors,1,2,469,True,True,True
v_colors,1,3,362,True,True,True
v_colors,1,4,11,False,False,False
v_colors,1,5,14,False,False,False
v_colors,1,6,15,False,False,False
v_courses,1,2,2156,False,False,False
v_courses,1,3,1872,False,False,False
v_courses,1,4,1850,False,False,False
v_courses,1,5,1165,False,False,False
v_courses,1,6,883,False,False,False
v_dirtywall,1,2,1485,False,True,True
v_dirtywall,1,3,1229,False,True,True
v_dirtywall,1,4,1034,False,False,True
v_dirtywall,1,5,1361,False,False,False
v_dirtywall,1,6,746,False,False,False
v_dogman,1,2,1661,False,False,False
v_dogman,1,3,1908,False,True,True
v_dogman,1,4,780,False,False,False
v_dogman,1,5,1286,False,False,False
v_dogman,1,6,475,False,False,False
v_eastsouth,1,2,1759,False,True,True
v_eastsouth,1,3,960,False,True,True
v_eastsouth,1,4,17,False,False,False
v_eastsouth,1,5,215,False,False,False
v_eastsouth,1,6,110,False,False,False
v_feast,1,2,1182,True,True,True
v_feast,1,3,1017,False,False,False
v_feast,1,4,635,False,False,False
v_feast,1,5,1054,False,False,True
v_feast,1,6,823,False,False,True
v_fest,1,2,1560,False,True,True
v_fest,1,3,925,False,False,True
v_fest,1,4,1196,False,True,True
v_fest,1,5,801,False,False,False
v_fest,1,6,845,False,False,False
v_gardens,1,2,1237,False,False,True
v_gardens,1,3,613,False,False,False
v_gardens,1,4,1633,False,True,True
v_gardens,1,5,792,False,False,False
v_gardens,1,6,1400,False,True,True
v_grace,1,2,1557,True,True,True
v_grace,1,3,1450,False,True,True
v_grace,1,4,1255,True,True,True
v_grace,1,5,670,False,True,True
v_grace,1,6,430,False,False,False
v_graffiti,1,2,1421,True,True,True
v_graffiti,1,3,861,False,True,True
v_graffiti,1,4,368,False,False,False
v_graffiti,1,5,435,False,True,True
v_graffiti,1,6,42,False,False,False
v_home,1,2,1148,False,False,True
v_home,1,3,979,False,True,True
v_home,1,4,1158,False,True,True
v_home,1,5,881,False,False,False
v_home,1,6,784,False,True,True
v_laptop,1,2,2130,False,False,True
v_laptop,1,3,1050,False,False,False
v_laptop,1,4,61,False,False,False
v_laptop,1,5,13,False,False,False
v_laptop,1,6,12,False,False,False
v_london,1,2,1365,False,True,True
v_london,1,3,1186,False,True,True
v_london,1,4,1106,False,False,False
v_london,1,5,1069,False,True,True
v_london,1,6,1308,True,True,True
v_machines,1,2,1589,False,False,False
v_machines,1,3,987,False,False,False
v_machines,1,4,1823,False,True,True
v_machines,1,5,942,False,False,False
v_machines,1,6,1980,True,True,True
v_man,1,2,1277,False,False,False
v_man,1,3,763,False,False,False
v_man,1,4,810,False,False,False
v_man,1,5,1307,False,True,True
v_man,1,6,1280,False,False,False
v_maskedman,1,2,1586,False,False,True
v_maskedman,1,3,1168,False,False,False
v_maskedman,1,4,1459,False,False,False
v_maskedman,1,5,1606,False,False,False
v_maskedman,1,6,403,False,False,False
v_pomegranate,1,2,1535,False,True,True
v_pomegranate,1,3,1283,False,False,True
v_pomegranate,1,4,1343,False,True,True
v_pomegranate,1,5,1450,False,True,True
v_pomegranate,1,6,1549,True,True,True
v_posters,1,2,246,False,False,False
v_posters,1,3,667,False,False,False
v_posters,1,4,579,False,False,False
v_posters,1,5,486,False,False,False
v_posters,1,6,499,False,False,False
v_samples,1,2,1310,False,True,True
v_samples,1,3,1340,False,True,True
v_samples,1,4,920,False,True,True
v_samples,1,5,1196,False,True,True
v_samples,1,6,897,False,False,True
v_soldiers,1,2,1242,False,False,True
v_soldiers,1,3,931,False,False,True
v_soldiers,1,4,573,False,False,False
v_soldiers,1,5,440,False,False,False
v_soldiers,1,6,1125,False,False,False
v_strand,1,2,2400,True,True,True
v_strand,1,3,1577,False,False,False
v_strand,1,4,1425,False,True,True
v_strand,1,5,1532,False,True,True
v_strand,1,6,1282,False,False,False
v_sunseason,1,2,1490,True,True,True
v_sunseason,1,3,1168,True,True,True
v_sunseason,1,4,515,True,True,True
v_sunseason,1,5,338,False,True,True
v_sunseason,1,6,243,False,False,False
v_tabletop,1,2,1187,False,True,True
v_tabletop,1,3,479,False,True,True
v_tabletop,1,4,474,False,False,True
v_tabletop,1,5,514,False,False,False
v_tabletop,1,6,605,False,False,True
v_talent,1,2,467,False,True,True
v_talent,1,3,452,False,False,False
v_talent,1,4,388,False,True,True
v_talent,1,5,306,False,False,False
v_talent,1,6,477,False,False,False
v_tempera,1,2,1863,True,True,True
v_tempera,1,3,1737,True,True,True
v_tempera,1,4,1543,False,True,True
v_tempera,1,5,1324,False,True,True
v_tempera,1,6,737,False,True,True
v_there,1,2,1360,False,True,True
v_there,1,3,116,False,False,False
v_there,1,4,9,False,False,False
v_there,1,5,7,False,False,False
v_there,1,6,7,False,False,False
v_underground,1,2,1619,True,True,True
v_underground,1,3,1255,True,True,True
v_underground,1,4,714,False,True,True
v_underground,1,5,539,False,False,True
v_underground,1,6,193,False,False,True
v_vitro,1,2,1726,True,True,True
v_vitro,1,3,1599,False,True,True
v_vitro,1,4,998,False,False,False
v_vitro,1,5,1621,False,False,True
v_vitro,1,6,1235,False,False,False
v_wall,1,2,1894,False,False,False
v_wall,1,3,1252,False,False,False
v_wall,1,4,1967,False,True,True
v_wall,1,5,1282,False,False,False
v_wall,1,6,976,False,False,False
v_wapping,1,2,1446,True,True,True
v_wapping,1,3,998,False,True,True
v_wapping,1,4,968,False,False,True
v_wapping,1,5,747,False,True,True
v_wapping,1,6,481,False,False,False
v_war,1,2,1101,False,True,True
v_war,1,3,838,False,False,False
v_war,1,4,1526,True,True,True
v_war,1,5,1352,False,True,True
v_war,1,6,750,False,False,False
v_weapons,1,2,2023,False,True,True
v_weapons,1,3,1813,False,True,True
v_weapons,1,4,1296,False,False,False
v_weapons,1,5,1818,True,True,True
v_weapons,1,6,1520,False,True,True
v_woman,1,2,987,False,False,False
v_woman,1,3,1297,False,False,False
v_woman,1,4,1072,False,False,False
v_woman,1,5,717,False,False,False
v_woman,1,6,765,False,False,False
v_wormhole,1,2,1369,False,False,False
v_wormhole,1,3,1539,False,False,False
v_wormhole,1,4,2033,False,False,False
v_wormhole,1,5,1238,False,False,False
v_wormhole,1,6,514,False,False,False
v_wounded,1,2,1989,True,True,True
v_wounded,1,3,1389,False,False,False
v_wounded,1,4,448,False,False,False
v_wounded,1,5,1131,False,False,False
v_wounded,1,6,793,False,False,False
v_yard,1,2,1196,False,True,True
v_yard,1,3,565,False,False,False
v_yard,1,4,1257,False,True,True
v_yard,1,5,798,False,False,False
v_yard,1,6,396,False,False,False
v_yuri,1,2,1553,False,True,True
v_yuri,1,3,1370,False,False,False
v_yuri,1,4,783,False,False,False
v_yuri,1,5,1214,False,False,False
v_yuri,1,6,843,False,False,False

Results:
 illumination:
   MHA@3: 83.86
   MHA@5: 94.39
   MHA@7: 96.84
 viewpoint:
   MHA@3: 12.54
   MHA@5: 36.27
   MHA@7: 47.12
